,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
1085.745,1.04586824,1.04467004,1.04457112,1.04306836,1.04156733,1.03857955,1.03467221,1.03206489,1.02989694,1.0280623,1.0264778,1.02444323,1.02235255,1.01924476,1.01687148,1.01459506,1.01340613,1.01134728,1.00913874,1.00470844,1.00049059,0.99725833,0.99167697,0.98565564,0.97855818,0.97051867,0.96121352,0.9504651,0.93612886,0.9153636,0.88550964,0.85383087,0.82080588,0.78545652,0.75095836,0.71623184,0.68316973,0.65174738,0.62246529,0.5961763,0.57253502,0.55197098,0.53411903,0.51817007,0.50513372,0.49493708,0.48775339,0.48260896,0.4783299,0.47636984,0.47493332
1087.673,1.06837924,1.06685804,1.06639812,1.06534736,1.06323833,1.06021955,1.05614021,1.05321689,1.05136694,1.0491413,1.0469668,1.04528123,1.04285955,1.03956076,1.03678048,1.03358406,1.03196413,1.02944328,1.02707174,1.02202644,1.01699059,1.01285533,1.00628297,0.99925764,0.99131118,0.98230767,0.97158252,0.9596951,0.94392886,0.9227526,0.89266134,0.85997417,0.82634908,0.79021622,0.75497876,0.71956254,0.68570013,0.65380278,0.62367319,0.5971401,0.57342612,0.55250298,0.53455873,0.51852817,0.50551042,0.49548638,0.48855529,0.48334306,0.4793511,0.47741844,0.47593362
1089.602,1.08686824,1.08580104,1.08520212,1.08367636,1.08188833,1.07878255,1.07406121,1.07156889,1.06877894,1.0668343,1.0644968,1.06227423,1.05952255,1.05594976,1.05292848,1.04959306,1.04789113,1.04479028,1.04194474,1.03637244,1.03095559,1.02619333,1.01877397,1.01101964,1.00190118,0.99194567,0.97996552,0.9671821,0.95114986,0.9292517,0.89845904,0.86546247,0.83151338,0.79461592,0.75884606,0.72287674,0.68844593,0.65601898,0.62525959,0.5984697,0.57429752,0.55332278,0.53538843,0.51943947,0.50646742,0.49661848,0.48970919,0.48476146,0.4807231,0.47874164,0.47737092
1091.53,1.10185524,1.10071904,1.09993712,1.09841636,1.09672733,1.09310155,1.08856621,1.08550689,1.08294994,1.0807233,1.0782968,1.07570023,1.07226755,1.06847176,1.06561148,1.06182206,1.05946013,1.05654528,1.05264274,1.04669144,1.04038059,1.03520033,1.02708197,1.01847864,1.00888018,0.99854167,0.98624452,0.9727651,0.95579886,0.9338847,0.90256994,0.86918857,0.83510718,0.79808932,0.76208516,0.72539754,0.69081123,0.65783268,0.62688649,0.5999098,0.57539302,0.55436768,0.53629083,0.52032127,0.50747832,0.49776188,0.49094419,0.48615756,0.482223,0.48044314,0.47905762
1093.459,1.11290324,1.11111304,1.11040912,1.10884836,1.10692833,1.10327655,1.09828021,1.09525889,1.09250494,1.0902213,1.0874478,1.08457823,1.08104455,1.07707176,1.07326848,1.06931706,1.06659113,1.06273028,1.05918774,1.05256544,1.04577159,1.04029633,1.03192997,1.02305064,1.01318518,1.00207267,0.98979252,0.9760341,0.95958786,0.9374057,0.90585364,0.87269567,0.83799978,0.80071552,0.76474786,0.72796624,0.69297153,0.65977918,0.62853689,0.6010969,0.57646662,0.55526368,0.53709073,0.52120077,0.50843132,0.49889768,0.49216369,0.48747566,0.4836609,0.48192624,0.48064212
1095.387,1.11607624,1.11379504,1.11292312,1.11122536,1.10934333,1.10560455,1.10018721,1.09678489,1.09441994,1.0915263,1.0884348,1.08561323,1.08234455,1.07788876,1.07364348,1.06932106,1.06623213,1.06291428,1.05838974,1.05161944,1.04482659,1.03935033,1.03116497,1.02180664,1.01233318,1.00209967,0.98998052,0.9770601,0.96095186,0.9391147,0.90807644,0.87446997,0.84022168,0.80286922,0.76666276,0.73007454,0.69478253,0.66140128,0.63006259,0.6024327,0.57770932,0.55636048,0.53819293,0.52229387,0.50965592,0.50016908,0.49367819,0.48918216,0.4854087,0.48377474,0.48242642
1097.316,1.11059924,1.10860804,1.10752612,1.10549036,1.10343533,1.09952455,1.09408321,1.09060589,1.08771794,1.0846283,1.0817478,1.07766123,1.07418155,1.06951176,1.06533848,1.06107506,1.05790213,1.05363228,1.04965474,1.04345044,1.03653759,1.03142133,1.02326997,1.01500364,1.00608218,0.99658967,0.98594152,0.9746131,0.95962886,0.9383967,0.90733094,0.87435357,0.84031838,0.80328222,0.76740526,0.73079584,0.69571403,0.66243208,0.63099999,0.6033698,0.57868182,0.55751468,0.53943063,0.52345247,0.51101392,0.50164438,0.49534079,0.49095176,0.4873273,0.48572074,0.48430712
1099.244,1.09562224,1.09381604,1.09216512,1.09029436,1.08817933,1.08416755,1.07888621,1.07504789,1.07220794,1.0691053,1.0657748,1.06156323,1.05799655,1.05312576,1.04881848,1.04452706,1.04092313,1.03726628,1.03344074,1.02725744,1.02123059,1.01686233,1.00988897,1.00283064,0.99581318,0.98784567,0.97924152,0.9695921,0.95664086,0.9361637,0.90559464,0.87276737,0.83934418,0.80261492,0.76700736,0.73061124,0.69599953,0.66274298,0.63156789,0.6040276,0.57934582,0.55819908,0.54015853,0.52437117,0.51204862,0.50281658,0.49665159,0.49235926,0.488847,0.48729344,0.48600882
1101.173,1.06939924,1.06720604,1.06575312,1.06379736,1.06173733,1.05763755,1.05248021,1.04938489,1.04610894,1.0427533,1.0400608,1.03581023,1.03237255,1.02755176,1.02353948,1.01935806,1.01644013,1.01319328,1.00989374,1.00488944,0.99984859,0.99672333,0.99117497,0.98601864,0.98057318,0.97528167,0.96901452,0.9622021,0.95121486,0.9317487,0.90181834,0.86975367,0.83669208,0.80056312,0.76549406,0.72973124,0.69550203,0.66268398,0.63170679,0.604435,0.57989052,0.55888618,0.54095343,0.52541987,0.51337902,0.50433958,0.49827379,0.49411636,0.4906613,0.48914404,0.48785152
1103.101,1.03344324,1.03150904,1.03037512,1.02867436,1.02675433,1.02315055,1.01809621,1.01536989,1.01249394,1.0095923,1.0068468,1.00328423,0.99958955,0.99538876,0.99198348,0.98835506,0.98605813,0.98363128,0.98116874,0.97724944,0.97365259,0.97203833,0.96852297,0.96545464,0.96272118,0.95961267,0.95588652,0.9520701,0.94364986,0.9252097,0.89598174,0.86459297,0.83213718,0.79674662,0.76240826,0.72749904,0.69382533,0.66159708,0.63120289,0.6042553,0.58016392,0.55930558,0.54163763,0.52641797,0.51453452,0.50569408,0.49981629,0.49577766,0.4923683,0.49094654,0.48956222
1105.03,0.99211024,0.99083904,0.98973712,0.98838336,0.98683733,0.98379455,0.97986121,0.97750289,0.97522294,0.9729963,0.9705238,0.96772023,0.96476155,0.96126176,0.95834748,0.95523006,0.95365713,0.95209828,0.95090874,0.94852944,0.94658859,0.94642033,0.94485197,0.94367164,0.94332518,0.94292467,0.94195452,0.9406371,0.93417486,0.9171491,0.88863384,0.85786367,0.82624838,0.79193372,0.75822666,0.72406744,0.69105973,0.65962828,0.62974219,0.6033922,0.57971882,0.55937938,0.54195203,0.52677687,0.51514182,0.50661378,0.50074139,0.49683866,0.4935952,0.49217144,0.49082482
1106.958,0.94892824,0.94825304,0.94786812,0.94668536,0.94594433,0.94372255,0.94080921,0.93912889,0.93739094,0.9359443,0.9340708,0.93190623,0.92987155,0.92694676,0.92493848,0.92281406,0.92228963,0.92152188,0.92124434,0.91996644,0.91967549,0.92102353,0.92137797,0.92214184,0.92368198,0.92586767,0.92712652,0.9279871,0.92357496,0.9072504,0.87965734,0.84987907,0.81914958,0.78581692,0.75311146,0.72002584,0.68786753,0.65728268,0.62805109,0.6023915,0.57931092,0.55939168,0.54230933,0.52753827,0.51613342,0.50764878,0.50208079,0.49821736,0.4950096,0.49343204,0.49211472
1108.887,0.90967084,0.90921854,0.90934092,0.90866606,0.90831393,0.90683745,0.90457481,0.90346879,0.90263734,0.90155,0.9005061,0.89903693,0.89766675,0.89562276,0.89389298,0.89281256,0.89294733,0.89309518,0.89360654,0.89349304,0.89416059,0.89673043,0.89883247,0.90089184,0.90398848,0.90798227,0.91115422,0.913672,0.91093646,0.8956322,0.86886914,0.84009217,0.81034688,0.77788052,0.74637276,0.71428464,0.68326853,0.65386838,0.62563819,0.6008121,0.57835872,0.55891678,0.54237093,0.52809907,0.51677642,0.50854488,0.50308849,0.49941086,0.4962127,0.49471604,0.49332002
1110.815,0.87556674,0.87557594,0.87576702,0.87574686,0.87590013,0.87497585,0.87320161,0.87274019,0.87236784,0.871713,0.8711196,0.87021863,0.86933455,0.86796446,0.86686938,0.86623176,0.86669213,0.86742208,0.86875144,0.86953024,0.87108499,0.87434713,0.87740657,0.88105374,0.88546848,0.89020197,0.89462552,0.8989346,0.89694336,0.8825079,0.85698854,0.82887237,0.80034628,0.76898532,0.73884456,0.70782904,0.67800583,0.64978318,0.62256509,0.5986453,0.57688262,0.55819558,0.54208823,0.52804037,0.51714412,0.50902288,0.50381039,0.50009846,0.496999,0.49545434,0.49393882
1112.744,0.84646894,0.84670004,0.84726772,0.84749906,0.84814713,0.84752655,0.84641731,0.84610189,0.84597424,0.845763,0.8457956,0.84518313,0.84483945,0.84347676,0.84301948,0.84300766,0.84356013,0.84488498,0.84661714,0.84794184,0.85001849,0.85404393,0.85776517,0.86191194,0.86697828,0.87302797,0.87796672,0.8830221,0.88187266,0.8683422,0.84379034,0.81689177,0.78949038,0.75946532,0.73039586,0.70092954,0.67247313,0.64542538,0.61939489,0.5963471,0.57555372,0.55755638,0.54203633,0.52847637,0.51772722,0.50997318,0.50481259,0.50119846,0.4980275,0.49651874,0.49506032
1114.672,0.82275694,0.82310394,0.82392952,0.82427886,0.82504153,0.82452135,0.82367771,0.82380719,0.82396664,0.8238094,0.8241061,0.82361693,0.82360965,0.82255076,0.82240048,0.82240176,0.82338463,0.82478938,0.82671404,0.82827694,0.83057399,0.83514143,0.83900817,0.84348904,0.84905078,0.85501817,0.86071262,0.8659845,0.86501286,0.8521997,0.82852874,0.80312187,0.77708518,0.74850102,0.72088316,0.69285834,0.66586583,0.64030858,0.61552889,0.5937843,0.57395002,0.55678268,0.54187423,0.52861717,0.51833212,0.51079208,0.50577229,0.50229016,0.4992243,0.49776224,0.49621432
1116.601,0.80371394,0.80433174,0.80511092,0.80563666,0.80629793,0.80623565,0.80541851,0.80552549,0.80585424,0.8059392,0.8060707,0.80595713,0.80565855,0.80485426,0.80481018,0.80500736,0.80610963,0.80743348,0.80941054,0.81094764,0.81303039,0.81758933,0.82159667,0.82597504,0.83138368,0.83734087,0.84263182,0.8475382,0.84687956,0.8345121,0.81241194,0.78827397,0.76356918,0.73651322,0.71048106,0.68427194,0.65879103,0.63472758,0.61140759,0.5908863,0.57200772,0.55556128,0.54121653,0.52859557,0.51860912,0.51126218,0.50652609,0.50308866,0.5000505,0.49863634,0.49712982
1118.529,0.78794444,0.78877064,0.78945792,0.79019416,0.79080033,0.79080595,0.79029721,0.79018249,0.79063674,0.7907592,0.7911071,0.79083193,0.79065665,0.79011316,0.79000128,0.79013906,0.79110403,0.79236728,0.79427714,0.79545204,0.79747039,0.80159893,0.80507287,0.80929444,0.81422958,0.81941877,0.82412782,0.8282931,0.82717486,0.8157066,0.79473824,0.77224697,0.74929718,0.72387612,0.69976726,0.67510854,0.65151043,0.62895798,0.60724509,0.587985,0.57028162,0.55472268,0.54121613,0.52898657,0.51933402,0.51229918,0.50768039,0.50440726,0.5014786,0.50008544,0.49864672
1120.458,0.77574774,0.77651824,0.77727332,0.77805836,0.77865743,0.77836995,0.77778791,0.77794619,0.77834304,0.7786341,0.7786852,0.77836613,0.77837425,0.77744336,0.77732578,0.77727376,0.77804413,0.77897898,0.78057064,0.78129844,0.78281529,0.78650723,0.78931257,0.79270344,0.79675168,0.80077377,0.80422222,0.80708,0.80498226,0.7941454,0.77481594,0.75421857,0.73308688,0.70986962,0.68744086,0.66505524,0.64321223,0.62257678,0.60247289,0.5846588,0.56807232,0.55344328,0.54069493,0.52904117,0.51995262,0.51313138,0.50877419,0.50559196,0.5028136,0.50148634,0.50005002
1122.386,0.76679494,0.76766984,0.76844992,0.76910106,0.76985733,0.76965575,0.76906621,0.76907709,0.76946184,0.7695025,0.7696097,0.76914873,0.76911985,0.76812256,0.76776788,0.76732906,0.76775393,0.76832078,0.76911214,0.76943474,0.77042979,0.77290703,0.77495607,0.77710014,0.77966808,0.78206367,0.78353302,0.7844271,0.78092846,0.77045,0.75313254,0.73460927,0.71568938,0.69466552,0.67458786,0.65429084,0.63467963,0.61585738,0.59738299,0.5809001,0.56555672,0.55191588,0.53991413,0.52882837,0.52015372,0.51361448,0.50951939,0.50661986,0.5039109,0.50268854,0.50123062
1124.315,0.76089644,0.76167424,0.76251202,0.76309266,0.76390783,0.76391235,0.76327821,0.76304199,0.76340694,0.7633047,0.7633529,0.76311583,0.76273075,0.76157826,0.76100708,0.76027346,0.76028233,0.76031548,0.76048354,0.75992704,0.75998079,0.76138103,0.76212487,0.76278854,0.76347808,0.76365577,0.76248892,0.7603008,0.75469846,0.74496,0.72959464,0.71353687,0.69706398,0.67866352,0.66097236,0.64297664,0.62564963,0.60865838,0.59211929,0.5771594,0.56308572,0.55062148,0.53926933,0.52888947,0.52066642,0.51454328,0.51059629,0.50792946,0.5053539,0.50418884,0.50286192
